length,loss,accuracy
2820.0,0.084845170378685,1.0
927.0,0.35787728428840637,0.0
607.0,0.010239265859127045,1.0
499.0,0.16367055475711823,1.0
1020.0,0.7084481120109558,0.0
496.0,0.5857598781585693,0.0
802.0,0.14459723234176636,1.0
686.0,0.07146091014146805,1.0
1854.0,0.04599018394947052,1.0
255.0,6.634449528064579e-05,1.0
752.0,0.011324476450681686,1.0
1560.0,0.06302337348461151,1.0
2020.0,0.6589547991752625,0.0
1585.0,0.1477929651737213,1.0
598.0,0.19727735221385956,1.0
1013.0,0.5337481498718262,0.0
845.0,0.08838412165641785,1.0
3879.0,0.143650084733963,1.0
4740.0,0.10876832157373428,1.0
669.0,0.3030751049518585,0.0
337.0,0.09239938110113144,1.0
1302.0,0.5205134749412537,0.0
631.0,0.30549079179763794,0.0
3315.0,0.20224328339099884,1.0
3537.0,0.07677705585956573,1.0
606.0,0.006228860002011061,1.0
1037.0,0.0727100521326065,1.0
1006.0,0.019086699932813644,1.0
692.0,0.031209366396069527,1.0
268.0,0.0017460411181673408,1.0
654.0,0.5614036917686462,0.0
3792.0,0.14465124905109406,1.0
813.0,0.12645050883293152,1.0
709.0,0.02464287169277668,1.0
854.0,0.03405436873435974,1.0
1044.0,0.07771560549736023,1.0
604.0,0.6090293526649475,0.0
1103.0,0.05002985894680023,1.0
2921.0,0.6040371060371399,0.0
471.0,0.00034918205346912146,1.0
676.0,0.042949128895998,1.0
644.0,0.09068324416875839,1.0
2273.0,0.03786878287792206,1.0
630.0,0.0050491513684391975,1.0
777.0,0.011558757163584232,1.0
672.0,0.4731167256832123,0.0
2123.0,0.08386732637882233,1.0
2972.0,0.09338976442813873,1.0
2776.0,0.055660735815763474,1.0
871.0,0.03134438022971153,1.0
1257.0,0.42547404766082764,0.0
697.0,0.0015915015246719122,1.0
1416.0,0.5052583813667297,0.0
919.0,0.04985976591706276,1.0
1087.0,0.002142559038475156,1.0
1404.0,0.010013670660555363,1.0
761.0,0.0026326002553105354,1.0
1136.0,0.20828935503959656,1.0
658.0,0.09216627478599548,1.0
3374.0,0.053334809839725494,1.0
792.0,0.059781596064567566,1.0
1576.0,0.1507682353258133,1.0
447.0,0.15752843022346497,1.0
709.0,0.005888062063604593,1.0
635.0,0.013939597643911839,1.0
4201.0,0.12177667021751404,1.0
993.0,0.40663379430770874,0.0
322.0,0.05728438124060631,1.0
962.0,0.09553494304418564,1.0
1175.0,0.09991346299648285,1.0
1912.0,0.10599329322576523,1.0
917.0,0.25930866599082947,0.0
739.0,0.024018334224820137,1.0
580.0,0.05974717065691948,1.0
1039.0,0.0010172290494665504,1.0
1484.0,0.3720872104167938,0.0
2054.0,0.052149124443531036,1.0
720.0,0.22053207457065582,1.0
1231.0,0.031134001910686493,1.0
635.0,0.08884076029062271,1.0
836.0,0.001040984527207911,1.0
1071.0,0.37677282094955444,0.0
645.0,0.5083654522895813,0.0
2142.0,0.16115432977676392,1.0
1194.0,0.007454772479832172,1.0
1476.0,0.015138553455471992,1.0
355.0,0.14031635224819183,1.0
714.0,0.09476768225431442,1.0
1156.0,0.05485301837325096,1.0
850.0,0.0064220367930829525,1.0
5128.0,0.229703888297081,1.0
1151.0,0.004267030395567417,1.0
3038.0,0.04578018561005592,1.0
752.0,0.039122626185417175,1.0
1512.0,0.24806427955627441,1.0
988.0,0.003612370463088155,1.0
854.0,0.3347133994102478,0.0
727.0,0.06593019515275955,1.0
1710.0,0.010229194536805153,1.0
627.0,0.005005714017897844,1.0
1371.0,0.1836223304271698,1.0
758.0,0.026956357061862946,1.0
830.0,0.12531912326812744,1.0
1555.0,0.5320197343826294,0.0
1184.0,0.2572441101074219,0.0
903.0,0.7997283339500427,0.0
1113.0,0.010047633200883865,1.0
627.0,0.7227098941802979,0.0
677.0,0.2586327791213989,0.0
1648.0,0.02113409899175167,1.0
1032.0,0.02838953584432602,1.0
3368.0,0.14822989702224731,1.0
1333.0,0.10055230557918549,1.0
1957.0,0.08088735491037369,1.0
2009.0,0.11107295751571655,1.0
2013.0,0.12281134724617004,1.0
1135.0,0.004970581270754337,1.0
825.0,0.20257098972797394,1.0
957.0,0.04037709906697273,1.0
946.0,0.3740132749080658,0.0
648.0,0.02541201375424862,1.0
1436.0,0.03065265156328678,1.0
751.0,0.027552174404263496,1.0
2545.0,0.34318530559539795,0.0
1250.0,0.01733849197626114,1.0
760.0,0.07367834448814392,1.0
459.0,0.004491792060434818,1.0
1015.0,0.026713857427239418,1.0
1127.0,0.6263641715049744,0.0
2471.0,0.1002429723739624,1.0
717.0,0.020489469170570374,1.0
1201.0,0.21413597464561462,1.0
1273.0,0.07942026108503342,1.0
547.0,0.0782504677772522,1.0
645.0,0.004240844864398241,1.0
635.0,0.17035502195358276,1.0
3375.0,0.040893275290727615,1.0
751.0,0.001231162459589541,1.0
301.0,0.0081791952252388,1.0
848.0,0.3810730278491974,0.0
642.0,0.06980055570602417,1.0
763.0,0.014886158518493176,1.0
671.0,0.015347369015216827,1.0
5260.0,0.1389857828617096,1.0
1629.0,0.15960153937339783,1.0
1803.0,0.026207763701677322,1.0
746.0,0.004843050613999367,1.0
685.0,0.022097405046224594,1.0
315.0,0.0001879025949165225,1.0
1470.0,0.312685489654541,0.0
718.0,0.06673163920640945,1.0
1062.0,0.0153238819912076,1.0
1614.0,0.15505902469158173,1.0
4833.0,0.45171546936035156,0.0
463.0,0.0016997723141685128,1.0
3644.0,0.0424734391272068,1.0
1676.0,0.15169517695903778,1.0
2048.0,0.5683096647262573,0.0
266.0,0.02555352821946144,1.0
718.0,0.4336375892162323,0.0
675.0,0.029964329674839973,1.0
990.0,0.5196930170059204,0.0
636.0,0.007734603248536587,1.0
923.0,0.17742834985256195,1.0
3014.0,0.7574602365493774,0.0
733.0,0.006093182135373354,1.0
769.0,0.11899615079164505,1.0
276.0,0.0022948174737393856,1.0
812.0,0.44851377606391907,0.0
637.0,0.5988348126411438,0.0
709.0,0.05713739991188049,1.0
1694.0,0.08132537454366684,1.0
775.0,0.43702858686447144,0.0
714.0,0.25179600715637207,0.0
514.0,0.12549962103366852,1.0
629.0,0.007088189013302326,1.0
778.0,0.0028496147133409977,1.0
916.0,0.1787729412317276,1.0
1347.0,0.06823568791151047,1.0
386.0,0.006420852150768042,1.0
961.0,0.08267229050397873,1.0
1242.0,0.28766992688179016,0.0
871.0,0.1129961758852005,1.0
850.0,0.3445218503475189,0.0
455.0,0.00492637837305665,1.0
1316.0,0.3296453654766083,0.0
915.0,0.014084531925618649,1.0
2217.0,0.0759011059999466,1.0
799.0,0.08174453675746918,1.0
869.0,0.4046364724636078,0.0
893.0,0.11662118136882782,1.0
814.0,0.02626354806125164,1.0
1517.0,0.3282647430896759,0.0
734.0,0.04325326532125473,1.0
1243.0,0.005648939870297909,1.0
1594.0,0.4298481047153473,0.0
904.0,0.5016465187072754,0.0
1517.0,0.196930930018425,1.0
672.0,0.21666322648525238,1.0
915.0,0.6676733493804932,0.0
655.0,0.013337847776710987,1.0
763.0,0.0011244325432926416,1.0
517.0,0.2004479020833969,1.0
4453.0,0.6604315638542175,0.0
2252.0,0.052482061088085175,1.0
1055.0,0.02973424643278122,1.0
276.0,0.0006239769863896072,1.0
348.0,0.05183958634734154,1.0
1236.0,0.03130032494664192,1.0
1714.0,0.046565745025873184,1.0
3620.0,0.6471692323684692,0.0
1051.0,0.14070002734661102,1.0
2127.0,0.35756343603134155,0.0
946.0,0.018321232870221138,1.0
779.0,0.35434073209762573,0.0
1812.0,0.059856999665498734,1.0
161.0,0.5537813901901245,0.0
785.0,0.010167786851525307,1.0
1531.0,0.1901930868625641,1.0
427.0,0.014016945846378803,1.0
876.0,0.16373257339000702,1.0
1816.0,0.07891993224620819,1.0
1023.0,0.15596561133861542,1.0
737.0,0.0004178732924629003,1.0
1320.0,0.0157073475420475,1.0
1248.0,0.11267782747745514,1.0
2836.0,0.1137760803103447,1.0
636.0,0.27543124556541443,0.0
668.0,0.10355941951274872,1.0
541.0,0.5457830429077148,0.0
574.0,0.007241833955049515,1.0
1740.0,0.0734725147485733,1.0
1227.0,0.14170581102371216,1.0
815.0,0.047949034720659256,1.0
516.0,0.005614622961729765,1.0
1161.0,0.23630426824092865,1.0
1622.0,0.057340916246175766,1.0
657.0,0.5489082932472229,0.0
2965.0,0.2359990030527115,1.0
3140.0,0.10346577316522598,1.0
2678.0,0.5171527862548828,0.0
277.0,0.8198610544204712,0.0
2370.0,0.055750783532857895,1.0
657.0,0.04204472154378891,1.0
899.0,0.37973150610923767,0.0
1477.0,0.6563683748245239,0.0
691.0,0.19359241425991058,1.0
404.0,0.06232590600848198,1.0
1124.0,0.3173993229866028,0.0
649.0,0.02148570865392685,1.0
2068.0,0.38761794567108154,0.0
2150.0,0.15720482170581818,1.0
1545.0,0.023717574775218964,1.0
1829.0,0.011703183874487877,1.0
670.0,0.042145948857069016,1.0
873.0,0.019201243296265602,1.0
855.0,0.01597665622830391,1.0
1059.0,0.2565053701400757,0.0
2466.0,0.07392323762178421,1.0
443.0,0.6904686093330383,0.0
2184.0,0.027521125972270966,1.0
504.0,0.22899596393108368,1.0
824.0,0.047861941158771515,1.0
298.0,0.0024113876279443502,1.0
314.0,0.5017057657241821,0.0
1387.0,0.2845403552055359,0.0
675.0,0.22604615986347198,1.0
417.0,0.0037882395554333925,1.0
1970.0,0.026809673756361008,1.0
323.0,0.0022583508398383856,1.0
3485.0,0.5528852343559265,0.0
2889.0,0.09652304649353027,1.0
704.0,0.08289842307567596,1.0
789.0,0.6977865695953369,0.0
5739.0,0.02710070088505745,1.0
703.0,0.035374853760004044,1.0
805.0,0.020398488268256187,1.0
855.0,0.2534486651420593,0.0
892.0,0.2869888246059418,0.0
870.0,0.00029775177245028317,1.0
815.0,0.0026990727055817842,1.0
1456.0,0.6151819825172424,0.0
2156.0,0.07008439302444458,1.0
910.0,0.001126284128986299,1.0
1685.0,0.19032175838947296,1.0
790.0,0.02476882003247738,1.0
2527.0,0.44342121481895447,0.0
617.0,0.1367965191602707,1.0
733.0,0.0009500825544819236,1.0
1037.0,0.03238147497177124,1.0
635.0,0.009936317801475525,1.0
1375.0,0.1487927883863449,1.0
620.0,0.005667549092322588,1.0
882.0,0.7978705167770386,0.0
898.0,0.01821655035018921,1.0
916.0,0.6643252372741699,0.0
886.0,0.08070366084575653,1.0
802.0,0.02291763760149479,1.0
1851.0,0.029881969094276428,1.0
716.0,0.01270284503698349,1.0
427.0,0.0436718724668026,1.0
397.0,0.713460385799408,0.0
3642.0,0.19540666043758392,1.0
1463.0,0.11671401560306549,1.0
1602.0,0.0398581363260746,1.0
283.0,0.0020135806407779455,1.0
965.0,0.3172874450683594,0.0
1188.0,0.10150355100631714,1.0
2085.0,0.07044218480587006,1.0
1481.0,0.0220316294580698,1.0
699.0,0.05500738322734833,1.0
1209.0,0.001973687205463648,1.0
683.0,0.006769946310669184,1.0
1499.0,0.5525998473167419,0.0
1311.0,0.22964993119239807,1.0
2298.0,0.042168933898210526,1.0
3866.0,0.21201321482658386,1.0
855.0,0.09455126523971558,1.0
792.0,0.567945659160614,0.0
2137.0,0.0016421806067228317,1.0
979.0,0.25518599152565,0.0
906.0,0.23551765084266663,1.0
1284.0,0.0431985929608345,1.0
400.0,0.03829442709684372,1.0
585.0,0.19760942459106445,1.0
379.0,0.04145340994000435,1.0
1249.0,0.140462726354599,1.0
2800.0,0.1445629894733429,1.0
1553.0,0.320561945438385,0.0
674.0,0.015026263892650604,1.0
1845.0,0.043172262609004974,1.0
749.0,0.07997000217437744,1.0
809.0,0.03487197682261467,1.0
719.0,0.015280704014003277,1.0
807.0,0.23274262249469757,1.0
1578.0,0.005753632169216871,1.0
504.0,0.44956040382385254,0.0
1279.0,0.06080593168735504,1.0
500.0,0.23675337433815002,1.0
1094.0,0.5142590999603271,0.0
2201.0,0.5907098650932312,0.0
342.0,0.0016415585996583104,1.0
937.0,0.1478806585073471,1.0
738.0,0.04803425073623657,1.0
350.0,0.015031150542199612,1.0
848.0,0.05896642804145813,1.0
1330.0,0.1121077686548233,1.0
871.0,0.1278601735830307,1.0
762.0,0.09510727226734161,1.0
423.0,0.031816516071558,1.0
944.0,0.059912536293268204,1.0
435.0,0.0002427122090011835,1.0
1426.0,0.07694429159164429,1.0
924.0,0.6753258109092712,0.0
683.0,0.020812703296542168,1.0
700.0,0.1887364238500595,1.0
4679.0,0.31759652495384216,0.0
716.0,0.06638292968273163,1.0
955.0,0.11259432882070541,1.0
303.0,0.30467304587364197,0.0
1756.0,0.03360392153263092,1.0
842.0,0.2564488649368286,0.0
1143.0,0.05209128558635712,1.0
1058.0,0.4894731640815735,0.0
713.0,0.37864816188812256,0.0
1046.0,0.04140462726354599,1.0
868.0,0.19373072683811188,1.0
3382.0,0.1161690503358841,1.0
775.0,0.23479396104812622,1.0
5010.0,0.2788079082965851,0.0
647.0,0.21709291636943817,1.0
1904.0,0.27680182456970215,0.0
940.0,0.13151070475578308,1.0
1406.0,0.067681223154068,1.0
1447.0,0.3160748779773712,0.0
1337.0,0.2496296614408493,1.0
681.0,0.5561003088951111,0.0
652.0,0.059955161064863205,1.0
1249.0,0.05285812169313431,1.0
425.0,0.33490562438964844,0.0
1001.0,0.025497909635305405,1.0
1803.0,0.011364157311618328,1.0
601.0,0.03093899041414261,1.0
211.0,3.9682145143160596e-05,1.0
3686.0,0.1672835648059845,1.0
1121.0,0.2580583095550537,0.0
1430.0,0.015152037143707275,1.0
857.0,0.20372959971427917,1.0
1384.0,0.43874233961105347,0.0
505.0,0.09422913193702698,1.0
388.0,0.0028235625941306353,1.0
2666.0,0.01396614033728838,1.0
1249.0,0.08586891740560532,1.0
630.0,0.11793252825737,1.0
2796.0,0.08612614125013351,1.0
938.0,0.004724287893623114,1.0
3441.0,0.236369788646698,1.0
395.0,0.12424466758966446,1.0
667.0,0.20926451683044434,1.0
976.0,0.11332153528928757,1.0
1610.0,0.034437209367752075,1.0
668.0,0.042706966400146484,1.0
1117.0,0.0010563681134954095,1.0
3138.0,0.34847867488861084,0.0
1169.0,0.2903546988964081,0.0
2255.0,0.3602581322193146,0.0
730.0,0.7282596826553345,0.0
667.0,0.016043836250901222,1.0
1889.0,0.09685680270195007,1.0
3213.0,0.03283845633268356,1.0
1463.0,0.5516191720962524,0.0
874.0,0.04087555781006813,1.0
1653.0,0.0514523908495903,1.0
1463.0,0.06701941788196564,1.0
995.0,0.1780334860086441,1.0
866.0,0.03308730572462082,1.0
902.0,0.018981808796525,1.0
2539.0,0.14939460158348083,1.0
2595.0,0.5386358499526978,0.0
2164.0,0.036580927670001984,1.0
612.0,0.5730851292610168,0.0
1000.0,0.5530060529708862,0.0
784.0,0.00850649829953909,1.0
1363.0,0.07716602832078934,1.0
1314.0,0.2033604085445404,1.0
733.0,0.2715824544429779,0.0
1637.0,0.21730266511440277,1.0
914.0,0.36168327927589417,0.0
1931.0,0.32971087098121643,0.0
2249.0,0.12453176081180573,1.0
918.0,0.0032261984888464212,1.0
1459.0,0.03002653270959854,1.0
857.0,0.021963445469737053,1.0
1031.0,0.06020010635256767,1.0
5567.0,0.03342871740460396,1.0
794.0,0.06365226209163666,1.0
846.0,0.928253173828125,0.0
167.0,0.1245465949177742,1.0
765.0,0.005113509949296713,1.0
1421.0,0.035324402153491974,1.0
911.0,0.00335881975479424,1.0
1342.0,0.2550387680530548,0.0
2980.0,0.023935869336128235,1.0
2671.0,0.21866382658481598,1.0
2827.0,0.018671760335564613,1.0
985.0,0.7252444624900818,0.0
713.0,0.33887436985969543,0.0
720.0,0.1264333426952362,1.0
2517.0,0.04543396830558777,1.0
792.0,0.01789771020412445,1.0
1773.0,0.07301252335309982,1.0
937.0,0.0359635055065155,1.0
434.0,0.0006622128421440721,1.0
265.0,0.09687720984220505,1.0
1366.0,0.18399909138679504,1.0
650.0,0.4734240770339966,0.0
771.0,0.3175323009490967,0.0
2174.0,0.647153377532959,0.0
866.0,0.2803325653076172,0.0
1030.0,0.010823392309248447,1.0
603.0,0.04964369907975197,1.0
961.0,0.016360538080334663,1.0
326.0,0.013065269216895103,1.0
257.0,0.608924150466919,0.0
400.0,0.40407538414001465,0.0
697.0,0.02584613487124443,1.0
659.0,0.005427423864603043,1.0
945.0,0.010986118577420712,1.0
784.0,0.008616501465439796,1.0
305.0,0.008772394619882107,1.0
2192.0,0.01122369710355997,1.0
1100.0,0.3421797752380371,0.0
2252.0,0.065670445561409,1.0
875.0,0.11184464395046234,1.0
943.0,0.0031208638101816177,1.0
1196.0,0.3438820540904999,0.0
275.0,0.49487733840942383,0.0
761.0,0.031411461532115936,1.0
672.0,0.06999173015356064,1.0
1690.0,0.21013949811458588,1.0
1668.0,0.013103692792356014,1.0
1529.0,0.025492660701274872,1.0
682.0,0.16600202023983002,1.0
329.0,0.1702800691127777,1.0
1109.0,0.19025400280952454,1.0
1086.0,0.010661281645298004,1.0
863.0,0.07460984587669373,1.0
2470.0,0.25053638219833374,0.0
1012.0,0.2857303321361542,0.0
747.0,0.15541940927505493,1.0
726.0,0.47429171204566956,0.0
1918.0,0.008256982080638409,1.0
2440.0,0.3317863941192627,0.0
1735.0,0.06714743375778198,1.0
1065.0,0.0320105105638504,1.0
1109.0,0.08605597913265228,1.0
1092.0,0.3866979479789734,0.0
965.0,0.21061265468597412,1.0
1347.0,0.2289590984582901,1.0
760.0,0.03111078031361103,1.0
1328.0,0.0642317533493042,1.0
884.0,0.0027289316058158875,1.0
679.0,0.0004490837745834142,1.0
669.0,0.3453194200992584,0.0
604.0,0.5879640579223633,0.0
295.0,0.18536050617694855,1.0
1091.0,0.20367120206356049,1.0
407.0,0.6580653786659241,0.0
1212.0,0.0452459417283535,1.0
711.0,0.038747064769268036,1.0
813.0,0.022500820457935333,1.0
810.0,0.011204841546714306,1.0
3772.0,0.6744867563247681,0.0
765.0,0.18412341177463531,1.0
1530.0,0.030972270295023918,1.0
665.0,0.0036550117656588554,1.0
659.0,0.013909480534493923,1.0
1368.0,0.13522882759571075,1.0
265.0,0.007664367090910673,1.0
669.0,0.7682759761810303,0.0
1311.0,0.35494786500930786,0.0
1291.0,0.46848392486572266,0.0
709.0,0.0032250559888780117,1.0
3448.0,0.11605074256658554,1.0
1138.0,0.08263816684484482,1.0
241.0,0.7306227087974548,0.0
1043.0,0.2640715539455414,0.0
2238.0,0.09875787049531937,1.0
4227.0,0.7150537967681885,0.0
704.0,0.1080305278301239,1.0
5389.0,0.05126252770423889,1.0
2217.0,0.006279009860008955,1.0
268.0,0.008635309524834156,1.0
868.0,0.09544708579778671,1.0
539.0,0.25932013988494873,0.0
1156.0,0.18993033468723297,1.0
3015.0,0.6327076554298401,0.0
769.0,0.010175878182053566,1.0
623.0,0.4318220317363739,0.0
615.0,0.1498151570558548,1.0
638.0,0.21465538442134857,1.0
688.0,0.034914955496788025,1.0
1280.0,0.014893180690705776,1.0
518.0,0.13863828778266907,1.0
3329.0,0.2125416249036789,1.0
356.0,0.009438417851924896,1.0
636.0,0.05185222625732422,1.0
254.0,7.902420475147665e-05,1.0
1366.0,0.15250331163406372,1.0
623.0,0.27587631344795227,0.0
958.0,0.37274232506752014,0.0
587.0,0.008807669393718243,1.0
956.0,0.19550584256649017,1.0
2236.0,0.2083689272403717,1.0
1871.0,0.23562105000019073,1.0
1819.0,0.22698111832141876,1.0
638.0,0.12498708069324493,1.0
1834.0,0.5537168979644775,0.0
361.0,0.09040863066911697,1.0
4160.0,0.1600048989057541,1.0
1060.0,0.0016601757379248738,1.0
1974.0,0.3091742992401123,0.0
1115.0,0.10446630418300629,1.0
1275.0,0.11126171052455902,1.0
904.0,0.06148967519402504,1.0
1347.0,0.04178723320364952,1.0
2033.0,0.02310534380376339,1.0
980.0,0.014024934731423855,1.0
767.0,0.0315341055393219,1.0
2926.0,0.06364880502223969,1.0
1129.0,0.5735771059989929,0.0
816.0,0.6351097226142883,0.0
1089.0,0.40544235706329346,0.0
1709.0,0.022668015211820602,1.0
778.0,0.0752379298210144,1.0
1319.0,0.4214324951171875,0.0
1110.0,0.01370544545352459,1.0
663.0,0.029466252774000168,1.0
701.0,0.12321080267429352,1.0
940.0,0.05271907523274422,1.0
2606.0,0.2476631999015808,1.0
717.0,0.0021285105030983686,1.0
1498.0,0.01894586905837059,1.0
960.0,0.07162349671125412,1.0
283.0,0.0004613822093233466,1.0
662.0,0.042368464171886444,1.0
388.0,6.288270378718153e-05,1.0
258.0,0.009465849958360195,1.0
1633.0,0.06398242712020874,1.0
656.0,0.08374437689781189,1.0
965.0,0.06858012825250626,1.0
618.0,0.17770114541053772,1.0
1297.0,0.18966497480869293,1.0
4689.0,0.16648617386817932,1.0
1823.0,0.10119303315877914,1.0
700.0,0.011503311805427074,1.0
1203.0,0.045612674206495285,1.0
1317.0,0.07351706922054291,1.0
376.0,0.033716630190610886,1.0
4275.0,0.0608430951833725,1.0
228.0,0.7004902958869934,0.0
841.0,0.2023465484380722,1.0
628.0,0.6040785312652588,0.0
726.0,0.14162574708461761,1.0
3801.0,0.03029586188495159,1.0
926.0,0.06802621483802795,1.0
639.0,0.008620696142315865,1.0
718.0,0.005019952543079853,1.0
672.0,0.2906927466392517,0.0
337.0,0.1222204640507698,1.0
638.0,0.06849795579910278,1.0
609.0,0.011609278619289398,1.0
924.0,0.014769511297345161,1.0
1048.0,0.06600536406040192,1.0
1577.0,0.1854688674211502,1.0
1387.0,0.03526100516319275,1.0
2107.0,0.2688722014427185,0.0
790.0,0.0736604556441307,1.0
826.0,0.0039428058080375195,1.0
767.0,0.0672442764043808,1.0
811.0,0.0192987360060215,1.0
690.0,0.21762274205684662,1.0
480.0,0.16181665658950806,1.0
1428.0,0.011452599428594112,1.0
269.0,0.15149246156215668,1.0
697.0,0.2141593098640442,1.0
836.0,0.4325184226036072,0.0
1865.0,0.12283018976449966,1.0
675.0,0.029291169717907906,1.0
913.0,0.0004055544559378177,1.0
650.0,0.13998231291770935,1.0
200.0,0.00035200564889237285,1.0
1932.0,0.60849529504776,0.0
903.0,0.0222918801009655,1.0
480.0,0.054896142333745956,1.0
1024.0,0.4267853796482086,0.0
368.0,0.0005684569478034973,1.0
1366.0,0.7376742362976074,0.0
987.0,0.23173174262046814,1.0
689.0,0.040143854916095734,1.0
637.0,0.05542648583650589,1.0
638.0,0.17889845371246338,1.0
985.0,0.3662526607513428,0.0
